"","Source","Ligand","Receptor","Target","Weight"
"154","S:Mono","IL1B","IL1RAP","T:Astrocyte",4.514191828
"164","S:Mono","HLA-B","CANX","T:Astrocyte",2.9248679049
"186","S:Mono","HBEGF","CD9","T:Astrocyte",4.5576208495
"196","S:Mono","HBEGF","CD82","T:Astrocyte",2.6337421495
"205","S:Mono","GNAI2","F2R","T:Astrocyte",2.1363681015
"2110","S:Mono","GAS6","TYRO3","T:Astrocyte",2.6932850326
"255","S:Mono","TGFB1","ITGB8","T:Astrocyte",2.8095430713
"284","S:Mono","HBEGF","CD44","T:Astrocyte",2.2116912495
"306","S:Mono","SPP1","CD44","T:Astrocyte",1.5734434131
"317","S:Mono","VCAN","CD44","T:Astrocyte",2.0514645493
"332","S:Mono","EREG","ERBB2","T:Astrocyte",2.8948852011
"346","S:Mono","HBEGF","ERBB2","T:Astrocyte",3.1098134495
"365","S:Mono","SEMA4D","ERBB2","T:Astrocyte",1.8995000264
"405","S:Mono","AREG","ERBB3","T:Astrocyte",5.838058943
"417","S:Mono","EREG","ERBB3","T:Astrocyte",4.9152486011
"426","S:Mono","APP","NCSTN","T:Astrocyte",2.0221974418
"435","S:Mono","PSEN1","NCSTN","T:Astrocyte",3.4005299066
"445","S:Mono","APP","GPC1","T:Astrocyte",2.0897274418
"451","S:Mono","VEGFA","GPC1","T:Astrocyte",3.5723567268
"475","S:Mono","THBS1","SCARB1","T:Astrocyte",1.8933380138
"483","S:Mono","ADAM17","NOTCH1","T:Astrocyte",3.263469171
"494","S:Mono","MFNG","NOTCH1","T:Astrocyte",3.3382431281
"502","S:Mono","PSEN1","NOTCH1","T:Astrocyte",3.2768079066
"5110","S:Mono","ADAM15","ITGAV","T:Astrocyte",1.9509384376
"523","S:Mono","ADAM9","ITGAV","T:Astrocyte",2.9619641166
"534","S:Mono","CALR","ITGAV","T:Astrocyte",2.5874358104
"574","S:Mono","PLAU","ITGAV","T:Astrocyte",2.97669208
"583","S:Mono","SPP1","ITGAV","T:Astrocyte",3.1231970131
"595","S:Mono","TGFB1","ITGAV","T:Astrocyte",2.8516530713
"606","S:Mono","VEGFA","ITGAV","T:Astrocyte",3.1120667268
"643","S:Mono","CD14","ITGB1","T:Astrocyte",3.320302582
"664","S:Mono","F13A1","ITGB1","T:Astrocyte",2.2874237991
"724","S:Mono","THBS1","ITGB1","T:Astrocyte",1.5907891138
"743","S:Mono","VCAN","ITGB1","T:Astrocyte",1.8222372493
"762","S:Mono","ADAM10","EPHA3","T:Astrocyte",2.0495825363
"775","S:Mono","ADAM10","AXL","T:Astrocyte",1.5101866363
"831","S:Mono","CALR","LRP1","T:Astrocyte",2.0646472104
"851","S:Mono","LRPAP1","LRP1","T:Astrocyte",1.7438942296
"863","S:Mono","PLAU","LRP1","T:Astrocyte",2.15090348
"871","S:Mono","PSAP","LRP1","T:Astrocyte",2.1613876353
"882","S:Mono","SERPINA1","LRP1","T:Astrocyte",3.6727509687
"891","S:Mono","THBS1","LRP1","T:Astrocyte",2.4809814138
"228","S:Mono","VEGFA","NRP1","T:Osteoblasts",2.1208888268
"318","S:Mono","TNF","TNFRSF1A","T:Osteoblasts",2.1017930821
"418","S:Mono","TNF","LTBR","T:Osteoblasts",1.5488609831
"524","S:Mono","TNFSF12","TNFRSF12A","T:Osteoblasts",3.1382506922
"620","S:Mono","TIMP1","CD63","T:Osteoblasts",1.6036586292
"714","S:Mono","THBS1","CD47","T:Osteoblasts",1.8730930138
"816","S:Mono","THBS1","CD36","T:Osteoblasts",2.3421304138
"1113","S:Mono","TGFB1","ENG","T:Osteoblasts",1.7731728713
"1213","S:Mono","SEMA4D","PLXNB1","T:Osteoblasts",1.9748714264
"176","S:Mono","PSEN1","NOTCH3","T:Osteoblasts",2.8097919066
"197","S:Mono","OSM","OSMR","T:Osteoblasts",1.5054833261
"229","S:Mono","PDAP1","PDGFRB","T:Osteoblasts",1.6268560638
"267","S:Mono","HLA-B","CANX","T:Osteoblasts",1.9401572049
"285","S:Mono","HBEGF","CD9","T:Osteoblasts",2.2996616395
"295","S:Mono","HBEGF","CD82","T:Osteoblasts",1.7693571495
"307","S:Mono","GPI","AMFR","T:Osteoblasts",1.5956463409
"347","S:Mono","GNAI2","EDNRA","T:Osteoblasts",2.1057595015
"366","S:Mono","GNAI2","ADCY9","T:Osteoblasts",1.6502691015
"406","S:Mono","THBS1","TNFRSF11B","T:Osteoblasts",3.1608490138
"419","S:Mono","TNFSF10","TNFRSF11B","T:Osteoblasts",2.9545846146
"463","S:Mono","TGFB1","SDC2","T:Osteoblasts",1.8719747713
"484","S:Mono","HBEGF","CD44","T:Osteoblasts",2.1279436495
"5111","S:Mono","VCAN","CD44","T:Osteoblasts",1.9677169493
"542","S:Mono","EREG","ERBB2","T:Osteoblasts",2.5999399011
"553","S:Mono","HBEGF","ERBB2","T:Osteoblasts",2.8148681495
"575","S:Mono","SEMA4D","ERBB2","T:Osteoblasts",1.6045547264
"644","S:Mono","THBS1","SDC4","T:Osteoblasts",2.9862650138
"696","S:Mono","C1QA","CD93","T:Osteoblasts",2.1697199595
"703","S:Mono","B2M","TFRC","T:Osteoblasts",1.6438487584
"744","S:Mono","NAMPT","INSR","T:Osteoblasts",1.8303253998
"782","S:Mono","PSEN1","NCSTN","T:Osteoblasts",1.8350064066
"803","S:Mono","BST1","CAV1","T:Osteoblasts",1.5434847225
"822","S:Mono","GNAI2","CAV1","T:Osteoblasts",2.0863473015
"832","S:Mono","ICAM1","CAV1","T:Osteoblasts",1.7971816363
"842","S:Mono","PTGS2","CAV1","T:Osteoblasts",2.4981968153
"852","S:Mono","TGFB1","CAV1","T:Osteoblasts",2.1156920713
"90","S:Mono","ADM","CALCRL","T:Osteoblasts",2.220135939
"984","S:Mono","ADAM9","ITGAV","T:Osteoblasts",1.8767100166
"991","S:Mono","CALR","ITGAV","T:Osteoblasts",1.5021817104
"1033","S:Mono","PLAU","ITGAV","T:Osteoblasts",1.89143798
"1043","S:Mono","SPP1","ITGAV","T:Osteoblasts",2.0379429131
"1051","S:Mono","TGFB1","ITGAV","T:Osteoblasts",1.7663989713
"1064","S:Mono","VEGFA","ITGAV","T:Osteoblasts",2.0268126268
"1072","S:Mono","ADAM15","ITGB1","T:Osteoblasts",2.3630224376
"1083","S:Mono","ADAM17","ITGB1","T:Osteoblasts",2.592515171
"1091","S:Mono","ADAM9","ITGB1","T:Osteoblasts",2.4290481166
"1102","S:Mono","CD14","ITGB1","T:Osteoblasts",4.984367482
"1122","S:Mono","F13A1","ITGB1","T:Osteoblasts",3.9514886991
"1151","S:Mono","LGALS3BP","ITGB1","T:Osteoblasts",1.5586630134
"1162","S:Mono","PLAU","ITGB1","T:Osteoblasts",2.95277608
"1171","S:Mono","SPP1","ITGB1","T:Osteoblasts",3.0892810131
"1183","S:Mono","THBS1","ITGB1","T:Osteoblasts",3.2548540138
"1193","S:Mono","TIMP2","ITGB1","T:Osteoblasts",2.1098650359
"1203","S:Mono","VCAN","ITGB1","T:Osteoblasts",3.4863021493
"1214","S:Mono","VEGFA","ITGB1","T:Osteoblasts",3.0911507268
"1223","S:Mono","ADAM10","EPHA3","T:Osteoblasts",1.7871190363
"134","S:Mono","SERPINA1","LRP1","T:Osteoblasts",2.7259929687
"135","S:Mono","THBS1","LRP1","T:Osteoblasts",1.5342234138
"136","S:Mono","TNF","TNFRSF1B","T:T_Cells",2.4524793331
"420","S:Mono","THBS1","CD47","T:T_Cells",1.8631705138
"525","S:Mono","SELPLG","SELL","T:T_Cells",1.6561221929
"623","S:Mono","VCAN","SELL","T:T_Cells",2.1188913493
"715","S:Mono","IL18","IL18R1","T:T_Cells",2.3147167405
"817","S:Mono","IL18","CD48","T:T_Cells",3.1897794405
"914","S:Mono","IL10","IL10RA","T:T_Cells",3.0184256349
"1011","S:Mono","ICAM1","IL2RG","T:T_Cells",2.2266136363
"137","S:Mono","GNAI2","F2R","T:T_Cells",1.5312032015
"165","S:Mono","HBEGF","CD44","T:T_Cells",2.5979146495
"177","S:Mono","PKM","CD44","T:T_Cells",1.519723778
"187","S:Mono","SPP1","CD44","T:T_Cells",1.9596668131
"198","S:Mono","VCAN","CD44","T:T_Cells",2.4376879493
"2111","S:Mono","EBI3","IL27RA","T:T_Cells",1.6440373412
"2210","S:Mono","CXCL12","CXCR4","T:T_Cells",2.0547708096
"296","S:Mono","ICAM1","ITGB2","T:T_Cells",1.9117175363
"319","S:Mono","ICAM3","ITGB2","T:T_Cells",1.7953136759
"323","S:Mono","PLAU","ITGB2","T:T_Cells",2.02826698
"333","S:Mono","SELPLG","ITGB2","T:T_Cells",2.0070238929
"367","S:Mono","B2M","HLA-F","T:T_Cells",1.7308206584
"372","S:Mono","CALR","HLA-F","T:T_Cells",1.6635842104
"382","S:Mono","B2M","CD3G","T:T_Cells",2.9916292584
"394","S:Mono","HLA-A","CD3G","T:T_Cells",2.3670938262
"407","S:Mono","HLA-B","CD3G","T:T_Cells",3.1271999049
"4110","S:Mono","HLA-C","CD3G","T:T_Cells",2.9133827305
"427","S:Mono","B2M","CD3D","T:T_Cells",4.0703742584
"436","S:Mono","HLA-A","CD3D","T:T_Cells",3.4458388262
"446","S:Mono","HLA-B","CD3D","T:T_Cells",4.2059449049
"452","S:Mono","HLA-C","CD3D","T:T_Cells",3.9921277305
"464","S:Mono","B2M","CD247","T:T_Cells",2.4414252584
"526","S:Mono","CD14","ITGB1","T:T_Cells",2.428435082
"138","S:Mono","TNF","TNFRSF1B","T:NK",2.5896055331
"320","S:Mono","THBS1","CD47","T:NK",2.0106083138
"527","S:Mono","SELPLG","SELL","T:NK",2.0806372929
"624","S:Mono","VCAN","SELL","T:NK",2.5434064493
"716","S:Mono","IL18","IL18RAP","T:NK",2.3987907405
"818","S:Mono","IL18","IL18R1","T:NK",2.4082794405
"915","S:Mono","IL18","CD48","T:NK",2.9113634405
"1012","S:Mono","IL10","IL10RB","T:NK",1.9701679249
"1114","S:Mono","IL10","IL10RA","T:NK",2.4514166349
"1215","S:Mono","ICAM1","ITGAL","T:NK",1.8026869363
"144","S:Mono","ICAM3","ITGAL","T:NK",1.7082830759
"155","S:Mono","LYZ","ITGAL","T:NK",5.9094279003
"166","S:Mono","ICAM1","IL2RG","T:NK",2.4463396363
"178","S:Mono","HLA-E","KLRC2","T:NK",1.6986542798
"188","S:Mono","HLA-C","KIR2DL3","T:NK",2.0691980305
"2112","S:Mono","GNAS","PTGDR","T:NK",1.8574394233
"2211","S:Mono","GNAI2","F2R","T:NK",1.6459499015
"256","S:Mono","HBEGF","CD44","T:NK",2.6874289495
"268","S:Mono","PKM","CD44","T:NK",1.609238078
"275","S:Mono","SPP1","CD44","T:NK",2.0491811131
"286","S:Mono","VCAN","CD44","T:NK",2.5272022493
"308","S:Mono","EBI3","IL27RA","T:NK",1.8796232412
"324","S:Mono","C3","ITGB2","T:NK",1.5727490135
"354","S:Mono","ICAM1","ITGB2","T:NK",2.9870416363
"368","S:Mono","ICAM2","ITGB2","T:NK",2.5219276063
"373","S:Mono","ICAM3","ITGB2","T:NK",2.8706377759
"383","S:Mono","PLAU","ITGB2","T:NK",3.10359108
"395","S:Mono","SELPLG","ITGB2","T:NK",3.0823479929
"428","S:Mono","B2M","KLRD1","T:NK",4.1635642584
"437","S:Mono","HLA-B","KLRD1","T:NK",4.2051349049
"447","S:Mono","HLA-E","KLRD1","T:NK",3.8806788798
"453","S:Mono","B2M","KLRC1","T:NK",3.1110562584
"465","S:Mono","HLA-E","KLRC1","T:NK",2.8551708798
"476","S:Mono","B2M","HLA-F","T:NK",1.7822554584
"485","S:Mono","CALR","HLA-F","T:NK",1.7150190104
"495","S:Mono","B2M","CD3D","T:NK",1.7119811584
"5112","S:Mono","HLA-B","CD3D","T:NK",1.8475518049
"528","S:Mono","HLA-C","CD3D","T:NK",1.6337346305
"535","S:Mono","B2M","CD247","T:NK",3.8925542584
"562","S:Mono","ADAM28","ITGA4","T:NK",2.1724159237
"576","S:Mono","CD14","ITGA4","T:NK",3.641974682
"584","S:Mono","F13A1","ITGA4","T:NK",2.6130958991
"607","S:Mono","SPP1","ITGA4","T:NK",1.6958882131
"6110","S:Mono","THBS1","ITGA4","T:NK",1.8664612138
"625","S:Mono","VCAN","ITGA4","T:NK",2.1089093493
"665","S:Mono","CD14","ITGB1","T:NK",2.992128982
"685","S:Mono","F13A1","ITGB1","T:NK",1.9592501991
"230","S:Mono","TNFSF13B","TNFRSF17","T:GMP",2.4403157024
"325","S:Mono","TNFSF13B","TNFRSF13C","T:GMP",2.3649781024
"819","S:Mono","SELPLG","SELL","T:GMP",2.1100871929
"916","S:Mono","VCAN","SELL","T:GMP",2.5728563493
"139","S:Mono","LY86","CD180","T:GMP",2.5290904828
"145","S:Mono","IL1B","IL1R2","T:GMP",3.882316728
"156","S:Mono","IL1RN","IL1R2","T:GMP",2.2420172745
"167","S:Mono","IL18","CD48","T:GMP",1.6952622405
"179","S:Mono","IL10","IL10RB","T:GMP",3.3061856349
"189","S:Mono","IL10","IL10RA","T:GMP",1.7407020349
"199","S:Mono","ICAM1","IL2RG","T:GMP",1.5150181363
"2113","S:Mono","THBS1","SDC1","T:GMP",2.0122552138
"235","S:Mono","HBEGF","CD9","T:GMP",1.8388936495
"243","S:Mono","HBEGF","CD82","T:GMP",3.4052308495
"297","S:Mono","HBEGF","CD44","T:GMP",3.3536238495
"309","S:Mono","PKM","CD44","T:GMP",2.275432978
"3110","S:Mono","SPP1","CD44","T:GMP",2.7153760131
"326","S:Mono","VCAN","CD44","T:GMP",3.1933971493
"529","S:Mono","ICAM1","ITGAM","T:GMP",2.0014663363
"536","S:Mono","ICAM2","ITGAM","T:GMP",1.5203523063
"543","S:Mono","PLAU","ITGAM","T:GMP",2.13601578
"554","S:Mono","SELPLG","ITGAM","T:GMP",2.1147726929
"596","S:Mono","B2M","HFE","T:GMP",1.6735408584
"633","S:Mono","TNF","TNFRSF21","T:GMP",1.8706048331
"735","S:Mono","ADAM28","ITGA4","T:GMP",2.9815007237
"745","S:Mono","CD14","ITGA4","T:GMP",4.451059482
"754","S:Mono","F13A1","ITGA4","T:GMP",3.4221806991
"776","S:Mono","SPP1","ITGA4","T:GMP",2.5049730131
"783","S:Mono","THBS1","ITGA4","T:GMP",2.6755460138
"793","S:Mono","VCAN","ITGA4","T:GMP",2.9179941493
"833","S:Mono","CD14","ITGB1","T:GMP",2.156264482
"140","S:Mono","TNFSF13B","TNFRSF17","T:B_Cells",2.7917496024
"236","S:Mono","TNFSF13B","TNFRSF13C","T:B_Cells",3.4842409024
"327","S:Mono","TNFSF13B","TNFRSF13B","T:B_Cells",3.3161289024
"626","S:Mono","SELPLG","SELL","T:B_Cells",1.8734877929
"717","S:Mono","VCAN","SELL","T:B_Cells",2.3362569493
"917","S:Mono","LY86","CD180","T:B_Cells",2.4423464828
"1013","S:Mono","IL18","CD48","T:B_Cells",2.3558771405
"1115","S:Mono","IL10","IL10RB","T:B_Cells",1.6622932349
"1216","S:Mono","IL10","IL10RA","T:B_Cells",2.2615574349
"157","S:Mono","THBS1","SDC1","T:B_Cells",2.0221365138
"1910","S:Mono","HBEGF","CD82","T:B_Cells",2.7869124495
"237","S:Mono","HBEGF","CD44","T:B_Cells",1.7714476495
"269","S:Mono","VCAN","CD44","T:B_Cells",1.6112209493
"287","S:Mono","FN1","CD79A","T:B_Cells",2.3496163548
"298","S:Mono","EBI3","IL27RA","T:B_Cells",1.5172982412
"454","S:Mono","CD14","ITGB1","T:B_Cells",1.687419482
"238","S:Mono","TNFSF13B","TNFRSF17","T:PreB_CD34-",2.7992892024
"328","S:Mono","TNFSF13B","TNFRSF13C","T:PreB_CD34-",2.0622403324
"429","S:Mono","TNFSF13B","TNFRSF13B","T:PreB_CD34-",2.2512273024
"918","S:Mono","SELPLG","SELL","T:PreB_CD34-",1.8756567929
"1014","S:Mono","VCAN","SELL","T:PreB_CD34-",2.3384259493
"158","S:Mono","IL18","CD48","T:PreB_CD34-",1.7613389405
"168","S:Mono","IL10","IL10RB","T:PreB_CD34-",1.7648194349
"1710","S:Mono","IL10","IL10RA","T:PreB_CD34-",1.9761513049
"206","S:Mono","THBS1","SDC1","T:PreB_CD34-",2.2620835138
"244","S:Mono","HBEGF","CD82","T:PreB_CD34-",1.7212539495
"408","S:Mono","IL16","CD4","T:PreB_CD34-",1.6544385443
"537","S:Mono","C1QA","CD93","T:PreB_CD34-",2.1113707595
"563","S:Mono","HLA-B","LILRB1","T:PreB_CD34-",1.5847913049
"686","S:Mono","TNF","TNFRSF21","T:PreB_CD34-",1.8607683331
"985","S:Mono","SERPINA1","LRP1","T:PreB_CD34-",1.8352638687
"146","S:Mono","TIMP1","CD63","T:CMP",2.0982031292
"627","S:Mono","IL1B","ADRB2","T:CMP",4.293342828
"718","S:Mono","IL18","CD48","T:CMP",1.9323419405
"820","S:Mono","IL10","IL10RB","T:CMP",2.5861766349
"919","S:Mono","HLA-B","CANX","T:CMP",1.7814639049
"1116","S:Mono","HBEGF","CD9","T:CMP",3.3241838495
"1217","S:Mono","HBEGF","CD82","T:CMP",4.0423828495
"147","S:Mono","PLAU","PLAUR","T:CMP",2.01956698
"169","S:Mono","HBEGF","CD44","T:CMP",3.2835908495
"1711","S:Mono","PKM","CD44","T:CMP",2.205399978
"1810","S:Mono","SPP1","CD44","T:CMP",2.6453430131
"1911","S:Mono","VCAN","CD44","T:CMP",3.1233641493
"374","S:Mono","CD14","ITGB1","T:CMP",1.658335482
"250","S:ProB_CD34+","RPS19","C5AR1","T:Mono",2.7392300528
"929","S:ProB_CD34+","LTB","LTBR","T:Mono",1.5574614823
"1038","S:ProB_CD34+","IL16","CD4","T:Mono",1.955135207
"1725","S:ProB_CD34+","ICAM3","ITGB2","T:Mono",3.0909474266
"2511","S:ProB_CD34+","B2M","LILRB2","T:Mono",1.8612765652
"2710","S:ProB_CD34+","HLA-B","LILRB2","T:Mono",1.9020679282
"2812","S:ProB_CD34+","HLA-C","LILRB2","T:Mono",1.9777012456
"4413","S:ProB_CD34+","ADAM28","ITGA4","T:Mono",1.7075796806
"550","S:ProB_CD34+","HMGB1","SDC1","T:ProB_CD34+",1.7631463416
"2119","S:ProB_CD34+","RPS19","C5AR1","T:Mø",2.8817260528
"9113","S:ProB_CD34+","LTB","LTBR","T:Mø",1.5405166523
"1129","S:ProB_CD34+","IL16","CD4","T:Mø",2.335320307
"1926","S:ProB_CD34+","ICAM3","ITGB2","T:Mø",2.7250164266
"2610","S:ProB_CD34+","B2M","TFRC","T:Mø",1.7733920652
"2711","S:ProB_CD34+","B2M","LILRB2","T:Mø",1.6149817652
"2912","S:ProB_CD34+","HLA-B","LILRB2","T:Mø",1.6557731282
"3011","S:ProB_CD34+","HLA-C","LILRB2","T:Mø",1.7314064456
"4213","S:ProB_CD34+","ADAM28","ITGA4","T:Mø",1.5586681806
"5116","S:ProB_CD34+","MDK","SDC4","T:SC",1.6471377874
"650","S:ProB_CD34+","MDK","ITGB1","T:SC",1.8099026874
"750","S:ProB_CD34+","LTB","TNFRSF1A","T:SC",1.5122597723
"849","S:ProB_CD34+","LTB","LTBR","T:SC",1.7206499723
"350","S:ProB_CD34+","PIGF","FLT1","T:EC",2.4852603793
"470","S:ProB_CD34+","MFNG","NOTCH1","T:EC",1.613376948
"6115","S:ProB_CD34+","MDK","ITGA6","T:EC",1.9632547874
"8114","S:ProB_CD34+","LTB","TNFRSF1A","T:EC",2.1499356723
"9210","S:ProB_CD34+","LTB","LTBR","T:EC",1.9568002723
"10112","S:ProB_CD34+","HMGB1","THBD","T:EC",2.7603325416
"8211","S:ProB_CD34+","LTB","TNFRSF1A","T:SMC",1.6490864723
"939","S:ProB_CD34+","LTB","LTBR","T:SMC",1.6668378023
"2913","S:ProB_CD34+","AREG","EGFR","T:SMC",1.6040681708
"3713","S:ProB_CD34+","MDK","LRP1","T:SMC",1.8584814874
"7114","S:ProB_CD34+","MDK","ITGB1","T:CH",2.0755964874
"8311","S:ProB_CD34+","LTB","TNFRSF1A","T:FB",1.7020213723
"948","S:ProB_CD34+","LTB","LTBR","T:FB",1.6893416723
"2611","S:ProB_CD34+","AREG","EGFR","T:FB",1.6746425708
"3214","S:ProB_CD34+","CALR","LRP1","T:FB",1.5076114958
"3411","S:ProB_CD34+","MDK","LRP1","T:FB",1.8781674874
"2224","S:ProB_CD34+","RPS19","C5AR1","T:DC",2.3595770528
"959","S:ProB_CD34+","LTB","LTBR","T:DC",1.5202491423
"10210","S:ProB_CD34+","IL16","CD4","T:DC",2.248928807
"1820","S:ProB_CD34+","ICAM3","ITGB2","T:DC",2.2140414266
"2412","S:ProB_CD34+","B2M","TFRC","T:DC",2.1742505652
"2721","S:ProB_CD34+","HLA-B","LILRB2","T:DC",1.5212710282
"2813","S:ProB_CD34+","HLA-C","LILRB2","T:DC",1.5969043456
"4117","S:ProB_CD34+","MDK","PTPRZ1","T:Neurons",1.8170640874
"5214","S:ProB_CD34+","MDK","ITGA6","T:Neurons",2.4861524874
"6214","S:ProB_CD34+","MDK","SDC4","T:Neurons",1.9870992874
"8410","S:ProB_CD34+","LTB","TNFRSF1A","T:Neurons",1.5448302723
"968","S:ProB_CD34+","HLA-B","CANX","T:Neurons",1.5547421282
"1039","S:ProB_CD34+","HLA-A","APLP2","T:Neurons",1.5429241656
"11111","S:ProB_CD34+","HLA-A","ERBB2","T:Neurons",1.5683601656
"1626","S:ProB_CD34+","AREG","ERBB3","T:Neurons",2.9439805708
"2020","S:ProB_CD34+","APP","GPC1","T:Neurons",1.7433424593
"5312","S:ProB_CD34+","MFNG","NOTCH1","T:Astrocyte",3.219591048
"8511","S:ProB_CD34+","LTB","LTBR","T:Astrocyte",3.2655884723
"9711","S:ProB_CD34+","HLA-B","CANX","T:Astrocyte",2.4936729282
"1238","S:ProB_CD34+","GAS6","TYRO3","T:Astrocyte",2.3910370045
"1427","S:ProB_CD34+","CALR","ITGAV","T:Astrocyte",1.9077814958
"1525","S:ProB_CD34+","AREG","ERBB3","T:Astrocyte",4.1784585708
"16110","S:ProB_CD34+","APP","NCSTN","T:Astrocyte",2.2180534593
"17110","S:ProB_CD34+","APP","GPC1","T:Astrocyte",2.2855834593
"2413","S:ProB_CD34+","MDK","LRP1","T:Astrocyte",1.7555488874
"6311","S:ProB_CD34+","PDAP1","PDGFRB","T:Osteoblasts",1.6387894206
"8611","S:ProB_CD34+","MDK","SDC4","T:Osteoblasts",2.6448324874
"9810","S:ProB_CD34+","MDK","ITGB1","T:Osteoblasts",2.8184214874
"15111","S:ProB_CD34+","HLA-B","CANX","T:Osteoblasts",1.5089622282
"5412","S:ProB_CD34+","IL16","CD4","T:T_Cells",1.574698107
"9910","S:ProB_CD34+","ICAM3","ITGB2","T:T_Cells",2.0750863266
"1336","S:ProB_CD34+","B2M","CD3G","T:T_Cells",2.5642135652
"14110","S:ProB_CD34+","HLA-A","CD3G","T:T_Cells",2.5219301656
"1526","S:ProB_CD34+","HLA-B","CD3G","T:T_Cells",2.6960049282
"1627","S:ProB_CD34+","HLA-C","CD3G","T:T_Cells",2.9456382456
"1726","S:ProB_CD34+","B2M","CD3D","T:T_Cells",3.6429585652
"18110","S:ProB_CD34+","HLA-A","CD3D","T:T_Cells",3.6006751656
"19110","S:ProB_CD34+","HLA-B","CD3D","T:T_Cells",3.7747499282
"20110","S:ProB_CD34+","HLA-C","CD3D","T:T_Cells",4.0243832456
"21110","S:ProB_CD34+","B2M","CD247","T:T_Cells",2.0140095652
"5516","S:ProB_CD34+","ICAM3","ITGAL","T:NK",1.9880557266
"7213","S:ProB_CD34+","HLA-C","KIR2DL3","T:NK",2.1014535456
"12111","S:ProB_CD34+","ICAM3","ITGB2","T:NK",3.1504104266
"1428","S:ProB_CD34+","B2M","KLRD1","T:NK",3.7361485652
"1535","S:ProB_CD34+","HLA-B","KLRD1","T:NK",3.7739399282
"1635","S:ProB_CD34+","HLA-E","KLRD1","T:NK",3.5643219973
"1735","S:ProB_CD34+","B2M","KLRC1","T:NK",2.6836405652
"1825","S:ProB_CD34+","HLA-E","KLRC1","T:NK",2.5388139973
"2422","S:ProB_CD34+","HLA-C","CD3D","T:NK",1.6659901456
"2512","S:ProB_CD34+","B2M","CD247","T:NK",3.4651385652
"2731","S:ProB_CD34+","ADAM28","ITGA4","T:NK",1.8441591806
"6411","S:ProB_CD34+","LY86","CD180","T:GMP",1.7703904057
"8712","S:ProB_CD34+","IL16","CD4","T:GMP",1.579492707
"9101","S:ProB_CD34+","HMGB1","SDC1","T:GMP",1.7681937416
"2921","S:ProB_CD34+","ADAM28","ITGA4","T:GMP",2.6532439806
"3012","S:ProB_CD34+","MDK","ITGA4","T:GMP",2.2831134874
"5614","S:ProB_CD34+","LY86","CD180","T:B_Cells",1.6836464057
"6513","S:ProB_CD34+","HMGB1","SDC1","T:B_Cells",1.7780750416
"7312","S:ProB_CD34+","IL16","CD4","T:PreB_CD34-",1.783422207
"8812","S:ProB_CD34+","HMGB1","SDC1","T:PreB_CD34-",2.0180220416
"9114","S:ProB_CD34+","MDK","SDC1","T:PreB_CD34-",1.6826509874
"360","S:Mø","TNF","TNFRSF1B","T:Mono",2.6838077684
"1130","S:Mø","TGFB1","TGFBR1","T:Mono",1.5214440956
"1337","S:Mø","SELPLG","SELL","T:Mono",1.7030497901
"1527","S:Mø","S100A9","TLR4","T:Mono",2.9119538805
"1628","S:Mø","PLTP","ABCA1","T:Mono",3.2450648021
"1727","S:Mø","PLAU","ST14","T:Mono",1.6966105863
"2023","S:Mø","IL1B","IL1R2","T:Mono",2.9954795718
"2120","S:Mø","IL1RN","IL1R2","T:Mono",1.9786564178
"2225","S:Mø","IL18","CD48","T:Mono",1.7737136782
"2319","S:Mø","IL10","IL10RB","T:Mono",2.1003584783
"2414","S:Mø","IL10","IL10RA","T:Mono",2.3924339783
"3013","S:Mø","HBEGF","CD82","T:Mono",1.5661876489
"3215","S:Mø","GNAI2","C5AR1","T:Mono",3.0029144645
"3311","S:Mø","RPS19","C5AR1","T:Mono",2.0550983273
"3412","S:Mø","GNAI2","ADCY7","T:Mono",1.5347464645
"3612","S:Mø","FN1","PLAUR","T:Mono",1.5946141126
"3714","S:Mø","PLAU","PLAUR","T:Mono",4.0864573863
"4118","S:Mø","HBEGF","CD44","T:Mono",2.1469588489
"4312","S:Mø","SPP1","CD44","T:Mono",3.6614868985
"4514","S:Mø","EBI3","IL27RA","T:Mono",1.7957991123
"5010","S:Mø","IL16","CD4","T:Mono",1.7612209047
"5117","S:Mø","CCL13","CCR1","T:Mono",2.357470244
"5313","S:Mø","CCL3","CCR1","T:Mono",3.8312154979
"5413","S:Mø","CCL4","CCR1","T:Mono",3.3281390989
"5517","S:Mø","CCL8","CCR1","T:Mono",2.1727023757
"5615","S:Mø","C3","ITGB2","T:Mono",1.5163187625
"5914","S:Mø","ICAM1","ITGB2","T:Mono",3.0351058014
"6010","S:Mø","PLAU","ITGB2","T:Mono",3.6348153863
"6116","S:Mø","SELPLG","ITGB2","T:Mono",3.2709940901
"6312","S:Mø","ICAM1","ITGAX","T:Mono",1.5940854014
"679","S:Mø","ICAM1","ITGAM","T:Mono",1.9006932014
"6811","S:Mø","PLAU","ITGAM","T:Mono",2.5184027863
"6911","S:Mø","SELPLG","ITGAM","T:Mono",2.1545814901
"7313","S:Mø","C1QA","CD93","T:Mono",5.4866523075
"7410","S:Mø","B2M","TFRC","T:Mono",1.6705008478
"7510","S:Mø","B2M","LILRB2","T:Mono",2.3581736478
"7711","S:Mø","HLA-B","LILRB2","T:Mono",2.0467989051
"7811","S:Mø","HLA-C","LILRB2","T:Mono",1.6285017276
"9310","S:Mø","APOE","SORL1","T:Mono",3.2475744997
"9510","S:Mø","ANXA1","FPR3","T:Mono",1.9365113115
