"","Source","Ligand","Receptor","Target","Weight"
"21502","S:Osteoblasts","CALR","ITGAV","T:SMC",0.6540810277
"21503","S:Osteoblasts","COL1A1","ITGAV","T:SMC",2.1076564184
"21504","S:Osteoblasts","COL1A2","ITGAV","T:SMC",1.6166280962
"21505","S:Osteoblasts","COL4A1","ITGAV","T:SMC",2.6832755513
"21506","S:Osteoblasts","COL4A4","ITGAV","T:SMC",1.8044845036
"21507","S:Osteoblasts","CYR61","ITGAV","T:SMC",3.5140436276
"21508","S:Osteoblasts","EDIL3","ITGAV","T:SMC",2.9406123703
"21509","S:Osteoblasts","FBN1","ITGAV","T:SMC",0.7539862638
"21510","S:Osteoblasts","FN1","ITGAV","T:SMC",3.9765573372
"21511","S:Osteoblasts","LAMC1","ITGAV","T:SMC",1.405578722
"21512","S:Osteoblasts","MFGE8","ITGAV","T:SMC",2.3057737111
"21513","S:Osteoblasts","PLAU","ITGAV","T:SMC",1.1677486291
"21514","S:Osteoblasts","SERPINE1","ITGAV","T:SMC",3.4211885337
"21515","S:Osteoblasts","TGFB1","ITGAV","T:SMC",0.7979690348
"21516","S:Osteoblasts","VTN","ITGAV","T:SMC",1.22965945
"21517","S:Osteoblasts","ADAM15","ITGA5","T:SMC",-0.2444089338
"21518","S:Osteoblasts","ANGPT1","ITGA5","T:SMC",1.3885922155
"21519","S:Osteoblasts","COL18A1","ITGA5","T:SMC",1.918735503
"21520","S:Osteoblasts","COL1A1","ITGA5","T:SMC",1.9956567464
"21521","S:Osteoblasts","CTGF","ITGA5","T:SMC",1.7090935973
"21522","S:Osteoblasts","CYR61","ITGA5","T:SMC",2.5820439556
"21523","S:Osteoblasts","FBN1","ITGA5","T:SMC",0.6249865918
"21524","S:Osteoblasts","FN1","ITGA5","T:SMC",3.8465576652
"21525","S:Osteoblasts","PLAU","ITGA5","T:SMC",1.0357489571
"21526","S:Osteoblasts","VTN","ITGA5","T:SMC",1.051659778
"21527","S:Osteoblasts","ADAM15","ITGB1","T:SMC",0.7012653382
"21528","S:Osteoblasts","ADAM17","ITGB1","T:SMC",1.2211922755
"21529","S:Osteoblasts","ADAM9","ITGB1","T:SMC",0.592412065
"21530","S:Osteoblasts","ANGPT1","ITGB1","T:SMC",1.7362664875
"21531","S:Osteoblasts","CD14","ITGB1","T:SMC",-0.838735047
"21532","S:Osteoblasts","COL18A1","ITGB1","T:SMC",2.279409775
"21533","S:Osteoblasts","COL1A1","ITGB1","T:SMC",2.4103310184
"21534","S:Osteoblasts","COL1A2","ITGB1","T:SMC",1.8833026962
"21535","S:Osteoblasts","COL3A1","ITGB1","T:SMC",2.1560948475
"21536","S:Osteoblasts","COL4A1","ITGB1","T:SMC",2.9519501513
"21537","S:Osteoblasts","COL4A4","ITGB1","T:SMC",2.0581591036
"21538","S:Osteoblasts","COL5A1","ITGB1","T:SMC",1.4616247043
"21539","S:Osteoblasts","COL5A2","ITGB1","T:SMC",1.6224748436
"21540","S:Osteoblasts","COL6A1","ITGB1","T:SMC",1.7950512482
"21541","S:Osteoblasts","COL6A2","ITGB1","T:SMC",2.1367071051
"21542","S:Osteoblasts","COL6A3","ITGB1","T:SMC",2.347535704
"21543","S:Osteoblasts","CXCL12","ITGB1","T:SMC",2.0710185939
"21544","S:Osteoblasts","F13A1","ITGB1","T:SMC",0.8981249725
"21545","S:Osteoblasts","FBLN1","ITGB1","T:SMC",-2.3956815682
"21546","S:Osteoblasts","FBN1","ITGB1","T:SMC",1.0046608638
"21547","S:Osteoblasts","FN1","ITGB1","T:SMC",4.2182319372
"21548","S:Osteoblasts","HSPG2","ITGB1","T:SMC",1.9606470604
"21549","S:Osteoblasts","LAMA4","ITGB1","T:SMC",0.7688033194
"21550","S:Osteoblasts","LAMC1","ITGB1","T:SMC",1.697253322
"21551","S:Osteoblasts","LGALS3BP","ITGB1","T:SMC",1.8210747556
"21552","S:Osteoblasts","MDK","ITGB1","T:SMC",1.7173075395
"21553","S:Osteoblasts","NPNT","ITGB1","T:SMC",1.7615432175
"21554","S:Osteoblasts","PLAU","ITGB1","T:SMC",1.4184232291
"21555","S:Osteoblasts","TGM2","ITGB1","T:SMC",2.3071589357
"21556","S:Osteoblasts","THBS1","ITGB1","T:SMC",1.7550388182
"21557","S:Osteoblasts","THBS2","ITGB1","T:SMC",3.2722983966
"21558","S:Osteoblasts","TIMP2","ITGB1","T:SMC",2.1326880357
"21559","S:Osteoblasts","VCAM1","ITGB1","T:SMC",2.2449820299
"21560","S:Osteoblasts","VCAN","ITGB1","T:SMC",3.5607846821
"21561","S:Osteoblasts","VTN","ITGB1","T:SMC",1.11633405
"21562","S:Osteoblasts","A2M","LRP1","T:SMC",2.583060811
"21563","S:Osteoblasts","APOE","LRP1","T:SMC",1.1897174773
"21564","S:Osteoblasts","APP","LRP1","T:SMC",2.2529839456
"21565","S:Osteoblasts","C3","LRP1","T:SMC",1.2197718986
"21566","S:Osteoblasts","CALR","LRP1","T:SMC",1.9121797277
"21567","S:Osteoblasts","CTGF","LRP1","T:SMC",3.0981919693
"21568","S:Osteoblasts","LRPAP1","LRP1","T:SMC",1.8787286163
"21569","S:Osteoblasts","MDK","LRP1","T:SMC",2.1607316395
"21570","S:Osteoblasts","PLAT","LRP1","T:SMC",2.2983407447
"21571","S:Osteoblasts","PLAU","LRP1","T:SMC",2.1228473291
"21572","S:Osteoblasts","PSAP","LRP1","T:SMC",1.7687507517
"21573","S:Osteoblasts","SERPINE1","LRP1","T:SMC",4.4212872337
"21574","S:Osteoblasts","TFPI","LRP1","T:SMC",1.9367179695
"21575","S:Osteoblasts","THBS1","LRP1","T:SMC",2.4874629182
"21576","S:Osteoblasts","TNFSF12","TNFRSF12A","T:CH",1.537338797
"21577","S:Osteoblasts","TIMP1","CD63","T:CH",1.5058729451
"21578","S:Osteoblasts","TGM2","TBXA2R","T:CH",2.1320046357
"21579","S:Osteoblasts","TGFB1","TGFBR2","T:CH",0.4072267348
"21580","S:Osteoblasts","TGFB2","TGFBR2","T:CH",0.667857201
"21581","S:Osteoblasts","TGFB3","TGFBR2","T:CH",0.9581325332
"21582","S:Osteoblasts","SEMA4C","PLXNB2","T:CH",1.0294547519
"21583","S:Osteoblasts","RARRES2","CMKLR1","T:CH",1.0310335555
"21584","S:Osteoblasts","PLAU","MRC2","T:CH",0.8414606291
"21585","S:Osteoblasts","PDGFA","PDGFRA","T:CH",2.1974315421
"21586","S:Osteoblasts","PDGFC","PDGFRA","T:CH",1.2758334686
"21587","S:Osteoblasts","PDGFD","PDGFRA","T:CH",2.2916780247
"21588","S:Osteoblasts","NGF","NGFRAP1","T:CH",2.3134421363
"21589","S:Osteoblasts","NGF","KIDINS220","T:CH",1.3317299763
"21590","S:Osteoblasts","MFGE8","PDGFRB","T:CH",2.3781071111
"21591","S:Osteoblasts","PDAP1","PDGFRB","T:CH",0.8644797979
"21592","S:Osteoblasts","PDGFA","PDGFRB","T:CH",2.5757186421
"21593","S:Osteoblasts","PDGFC","PDGFRB","T:CH",1.6551205686
"21594","S:Osteoblasts","PDGFD","PDGFRB","T:CH",2.7139651247
"21595","S:Osteoblasts","LTA","TNFRSF1A","T:CH",1.0415842199
"21596","S:Osteoblasts","LTB","TNFRSF1A","T:CH",-0.4519676924
"21597","S:Osteoblasts","LTA","LTBR","T:CH",0.9325191199
"21598","S:Osteoblasts","LTB","LTBR","T:CH",-0.0230327923999999
"21599","S:Osteoblasts","LRPAP1","SORT1","T:CH",1.0710058163
"21600","S:Osteoblasts","NGF","SORT1","T:CH",1.7492272363
"21601","S:Osteoblasts","LAMC1","ITGA7","T:CH",1.376236722
"21602","S:Osteoblasts","LAMB2","RPSA","T:CH",1.7707400299
"21603","S:Osteoblasts","HMGB1","THBD","T:CH",-0.5756889337
"21604","S:Osteoblasts","HLA-B","CANX","T:CH",0.5763303582
"21605","S:Osteoblasts","HLA-A","APLP2","T:CH",0.5532761239
"21606","S:Osteoblasts","HLA-A","ERBB2","T:CH",0.3693209239
"21607","S:Osteoblasts","GPI","AMFR","T:CH",1.0903477602
"21608","S:Osteoblasts","GNAS","PTGIR","T:CH",0.5587138496
"21609","S:Osteoblasts","GNAI2","UNC5B","T:CH",0.4669279204
"21610","S:Osteoblasts","GNAI2","F2R","T:CH",0.1275508204
"21611","S:Osteoblasts","GAS6","AXL","T:CH",3.0345412412
"21612","S:Osteoblasts","PROS1","AXL","T:CH",0.8368086476
"21613","S:Osteoblasts","FN1","TNFRSF11B","T:CH",5.0976280372
"21614","S:Osteoblasts","THBS1","TNFRSF11B","T:CH",2.7374349182
"21615","S:Osteoblasts","VTN","TNFRSF11B","T:CH",2.56373015
"21616","S:Osteoblasts","FN1","NT5E","T:CH",3.7299590372
"21617","S:Osteoblasts","FN1","ITGA8","T:CH",5.1054290372
"21618","S:Osteoblasts","NPNT","ITGA8","T:CH",2.7127403175
"21619","S:Osteoblasts","VTN","ITGA8","T:CH",2.19453115
"21620","S:Osteoblasts","FN1","SDC2","T:CH",4.8542010372
"21621","S:Osteoblasts","HGF","SDC2","T:CH",1.9132037365
"21622","S:Osteoblasts","HRAS","SDC2","T:CH",2.2014066513
"21623","S:Osteoblasts","LAMA3","SDC2","T:CH",2.2364995212
"21624","S:Osteoblasts","MMP2","SDC2","T:CH",1.1588399343
"21625","S:Osteoblasts","TGFB1","SDC2","T:CH",1.9536127348
"21626","S:Osteoblasts","FGF1","NRP1","T:CH",0.4208053061
"21627","S:Osteoblasts","FGF7","NRP1","T:CH",1.8186615895
"21628","S:Osteoblasts","PGF","NRP1","T:CH",0.8401994094
"21629","S:Osteoblasts","SEMA3C","NRP1","T:CH",0.6115734246
"21630","S:Osteoblasts","SEMA3F","NRP1","T:CH",0.9268265187
"21631","S:Osteoblasts","FGF13","FGFR1","T:CH",1.9805917096
"21632","S:Osteoblasts","FGF14","FGFR1","T:CH",1.7676092592
"21633","S:Osteoblasts","FGF1","FGFR1","T:CH",1.5750550061
"21634","S:Osteoblasts","FGF7","FGFR1","T:CH",3.0129112895
"21635","S:Osteoblasts","EFEMP2","PLSCR4","T:CH",0.9188308169
"21636","S:Osteoblasts","EFEMP2","AQP1","T:CH",0.3667201369
"21637","S:Osteoblasts","DLL1","NOTCH3","T:CH",1.4044614647
"21638","S:Osteoblasts","JAG1","NOTCH3","T:CH",1.7606273158
"21639","S:Osteoblasts","PSEN1","NOTCH3","T:CH",1.5624782621
"21640","S:Osteoblasts","THBS2","NOTCH3","T:CH",3.1559852966
"21641","S:Osteoblasts","DLL1","NOTCH2","T:CH",1.1456913647
"21642","S:Osteoblasts","JAG1","NOTCH2","T:CH",1.3798572158
"21643","S:Osteoblasts","MFNG","NOTCH2","T:CH",0.9241272009
"21644","S:Osteoblasts","PSEN1","NOTCH2","T:CH",1.3747081621
"21645","S:Osteoblasts","CXCL12","SDC4","T:CH",2.4582420939
"21646","S:Osteoblasts","MDK","SDC4","T:CH",1.6965310395
"21647","S:Osteoblasts","TFPI","SDC4","T:CH",1.7525173695
"21648","S:Osteoblasts","TGM2","SDC4","T:CH",2.1223824357
"21649","S:Osteoblasts","THBS1","SDC4","T:CH",1.6392623182
"21650","S:Osteoblasts","CP","SLC40A1","T:CH",1.932803826
"21651","S:Osteoblasts","COL4A1","CD47","T:CH",2.5920679313
"21652","S:Osteoblasts","COL4A4","CD47","T:CH",1.7252768836
"21653","S:Osteoblasts","THBS1","CD47","T:CH",1.4541565982
"21654","S:Osteoblasts","THBS2","CD47","T:CH",2.8784161766
"21655","S:Osteoblasts","VTN","CD47","T:CH",0.68445183
"21656","S:Osteoblasts","COL1A1","ITGA11","T:CH",2.2412074184
"21657","S:Osteoblasts","COL1A2","ITGA11","T:CH",1.7491790962
"21658","S:Osteoblasts","COL1A1","ITGA1","T:CH",2.5763233184
"21659","S:Osteoblasts","COL1A2","ITGA1","T:CH",2.0702949962
"21660","S:Osteoblasts","COL4A1","ITGA1","T:CH",3.1569424513
"21661","S:Osteoblasts","COL4A4","ITGA1","T:CH",2.2671514036
"21662","S:Osteoblasts","COL5A1","ITGA1","T:CH",1.6556170043
"21663","S:Osteoblasts","COL5A2","ITGA1","T:CH",1.8154671436
"21664","S:Osteoblasts","COL6A1","ITGA1","T:CH",1.9930435482
"21665","S:Osteoblasts","COL6A2","ITGA1","T:CH",2.3316994051
"21666","S:Osteoblasts","COL6A3","ITGA1","T:CH",2.541528004
"21667","S:Osteoblasts","COL8A1","ITGA1","T:CH",3.2213274657
"21668","S:Osteoblasts","LAMC1","ITGA1","T:CH",1.862245622
"21669","S:Osteoblasts","SORBS1","ITGA1","T:CH",1.8018010745
"21670","S:Osteoblasts","COL1A1","DDR2","T:CH",2.0693743184
"21671","S:Osteoblasts","COL3A1","DDR2","T:CH",1.8911381475
"21672","S:Osteoblasts","COL18A1","GPC4","T:CH",2.066040375
"21673","S:Osteoblasts","COL14A1","CD44","T:CH",1.4601689402
"21674","S:Osteoblasts","COL1A1","CD44","T:CH",1.6971780184
"21675","S:Osteoblasts","COL1A2","CD44","T:CH",1.2061496962
"21676","S:Osteoblasts","FN1","CD44","T:CH",3.4980789372
"21677","S:Osteoblasts","HGF","CD44","T:CH",0.6490816365
"21678","S:Osteoblasts","PKM","CD44","T:CH",0.4318189391
"21679","S:Osteoblasts","VCAN","CD44","T:CH",3.0056316821
"21680","S:Osteoblasts","VIM","CD44","T:CH",-0.0892785147
"21681","S:Osteoblasts","CLCF1","IL6ST","T:CH",1.084740933
"21682","S:Osteoblasts","C3","CD81","T:CH",0.4461819986
"21683","S:Osteoblasts","C3","CD46","T:CH",0.5264739986
"21684","S:Osteoblasts","C1QA","CSPG4","T:CH",-1.6314084341
"21685","S:Osteoblasts","BMP2","ENG","T:CH",1.3083307974
"21686","S:Osteoblasts","TGFB1","ENG","T:CH",0.8047872348
"21687","S:Osteoblasts","TGFB2","ENG","T:CH",0.710417701
"21688","S:Osteoblasts","TGFB3","ENG","T:CH",1.2316930332
"21689","S:Osteoblasts","BMP2","BMPR2","T:CH",1.4880396074
"21690","S:Osteoblasts","FST","BMPR2","T:CH",1.4858163276
"21691","S:Osteoblasts","RGMA","BMPR2","T:CH",1.07518431
"21692","S:Osteoblasts","BMP2","BMPR1A","T:CH",1.6566683974
"21693","S:Osteoblasts","B2M","HLA-F","T:CH",-0.517532847
"21694","S:Osteoblasts","CALR","HLA-F","T:CH",0.2055717277
"21695","S:Osteoblasts","ARF1","INSR","T:CH",0.6651772786
"21696","S:Osteoblasts","HRAS","INSR","T:CH",1.0928076513
"21697","S:Osteoblasts","SORBS1","INSR","T:CH",1.1451788745
"21698","S:Osteoblasts","APP","NCSTN","T:CH",1.1804929056
"21699","S:Osteoblasts","PSEN1","NCSTN","T:CH",1.3417244221
"21700","S:Osteoblasts","APP","GPC1","T:CH",1.4482921456
"21701","S:Osteoblasts","COL18A1","GPC1","T:CH",2.134142075
"21702","S:Osteoblasts","SLIT2","GPC1","T:CH",1.9306450353
"21703","S:Osteoblasts","APP","CAV1","T:CH",1.6583995456
"21704","S:Osteoblasts","CYR61","CAV1","T:CH",4.0495579276
"21705","S:Osteoblasts","GNAI2","CAV1","T:CH",0.7626991204
"21706","S:Osteoblasts","HRAS","CAV1","T:CH",1.9712772513
"21707","S:Osteoblasts","TGFB1","CAV1","T:CH",1.7034833348
"21708","S:Osteoblasts","ADM","CALCRL","T:CH",0.7730723458
"21709","S:Osteoblasts","ADAM9","ITGB5","T:CH",0.772238865
"21710","S:Osteoblasts","CYR61","ITGB5","T:CH",3.7475450276
"21711","S:Osteoblasts","EDIL3","ITGB5","T:CH",3.1281137703
"21712","S:Osteoblasts","LTBP1","ITGB5","T:CH",2.555810045
"21713","S:Osteoblasts","LTBP3","ITGB5","T:CH",1.3408418423
"21714","S:Osteoblasts","PLAU","ITGB5","T:CH",1.4232500291
"21715","S:Osteoblasts","SERPINE1","ITGB5","T:CH",3.6396899337
"21716","S:Osteoblasts","SORBS1","ITGB5","T:CH",1.6016355745
"21717","S:Osteoblasts","VTN","ITGB5","T:CH",1.05716085
"21718","S:Osteoblasts","ADAM9","ITGA3","T:CH",0.813635565
"21719","S:Osteoblasts","CALR","ITGA3","T:CH",0.8729791277
"21720","S:Osteoblasts","FN1","ITGA3","T:CH",4.0124554372
"21721","S:Osteoblasts","LAMA4","ITGA3","T:CH",0.5940268194
"21722","S:Osteoblasts","LAMC1","ITGA3","T:CH",1.507476822
"21723","S:Osteoblasts","PLAU","ITGA3","T:CH",1.2566467291
"21724","S:Osteoblasts","THBS1","ITGA3","T:CH",1.5472623182
"21725","S:Osteoblasts","TIMP2","ITGA3","T:CH",1.9269115357
"21726","S:Osteoblasts","VTN","ITGA3","T:CH",0.78255755
"21727","S:Osteoblasts","ADAM15","ITGAV","T:CH",0.0619239381999999
"21728","S:Osteoblasts","ADAM9","ITGAV","T:CH",0.898070665
"21729","S:Osteoblasts","CALR","ITGAV","T:CH",0.7014142277
"21730","S:Osteoblasts","COL1A1","ITGAV","T:CH",2.1549896184
"21731","S:Osteoblasts","COL1A2","ITGAV","T:CH",1.6639612962
"21732","S:Osteoblasts","COL4A1","ITGAV","T:CH",2.7306087513
"21733","S:Osteoblasts","COL4A4","ITGAV","T:CH",1.8518177036
"21734","S:Osteoblasts","CYR61","ITGAV","T:CH",3.5613768276
"21735","S:Osteoblasts","EDIL3","ITGAV","T:CH",2.9879455703
"21736","S:Osteoblasts","FBN1","ITGAV","T:CH",0.8013194638
"21737","S:Osteoblasts","FN1","ITGAV","T:CH",4.0238905372
"21738","S:Osteoblasts","LAMC1","ITGAV","T:CH",1.452911922
"21739","S:Osteoblasts","MFGE8","ITGAV","T:CH",2.3531069111
"21740","S:Osteoblasts","PLAU","ITGAV","T:CH",1.2150818291
"21741","S:Osteoblasts","SERPINE1","ITGAV","T:CH",3.4685217337
"21742","S:Osteoblasts","TGFB1","ITGAV","T:CH",0.8453022348
"21743","S:Osteoblasts","VTN","ITGAV","T:CH",1.27699265
"21744","S:Osteoblasts","ADAM15","ITGA5","T:CH",-0.3770922618
"21745","S:Osteoblasts","ANGPT1","ITGA5","T:CH",1.2559088875
"21746","S:Osteoblasts","COL18A1","ITGA5","T:CH",1.786052175
"21747","S:Osteoblasts","COL1A1","ITGA5","T:CH",1.8629734184
"21748","S:Osteoblasts","CTGF","ITGA5","T:CH",1.5764102693
"21749","S:Osteoblasts","CYR61","ITGA5","T:CH",2.4493606276
"21750","S:Osteoblasts","FBN1","ITGA5","T:CH",0.4923032638
"21751","S:Osteoblasts","FN1","ITGA5","T:CH",3.7138743372
"21752","S:Osteoblasts","PLAU","ITGA5","T:CH",0.9030656291
"21753","S:Osteoblasts","VTN","ITGA5","T:CH",0.91897645
"21754","S:Osteoblasts","ADAM15","ITGB1","T:CH",1.3618044382
"21755","S:Osteoblasts","ADAM17","ITGB1","T:CH",1.8817313755
"21756","S:Osteoblasts","ADAM9","ITGB1","T:CH",1.252951165
"21757","S:Osteoblasts","ANGPT1","ITGB1","T:CH",2.3968055875
"21758","S:Osteoblasts","CD14","ITGB1","T:CH",-0.178195947
"21759","S:Osteoblasts","COL18A1","ITGB1","T:CH",2.939948875
"21760","S:Osteoblasts","COL1A1","ITGB1","T:CH",3.0708701184
"21761","S:Osteoblasts","COL1A2","ITGB1","T:CH",2.5438417962
"21762","S:Osteoblasts","COL3A1","ITGB1","T:CH",2.8166339475
"21763","S:Osteoblasts","COL4A1","ITGB1","T:CH",3.6124892513
"21764","S:Osteoblasts","COL4A4","ITGB1","T:CH",2.7186982036
"21765","S:Osteoblasts","COL5A1","ITGB1","T:CH",2.1221638043
"21766","S:Osteoblasts","COL5A2","ITGB1","T:CH",2.2830139436
"21767","S:Osteoblasts","COL6A1","ITGB1","T:CH",2.4555903482
"21768","S:Osteoblasts","COL6A2","ITGB1","T:CH",2.7972462051
"21769","S:Osteoblasts","COL6A3","ITGB1","T:CH",3.008074804
"21770","S:Osteoblasts","CXCL12","ITGB1","T:CH",2.7315576939
"21771","S:Osteoblasts","F13A1","ITGB1","T:CH",1.5586640725
"21772","S:Osteoblasts","FBLN1","ITGB1","T:CH",-1.7351424682
"21773","S:Osteoblasts","FBN1","ITGB1","T:CH",1.6651999638
"21774","S:Osteoblasts","FN1","ITGB1","T:CH",4.8787710372
"21775","S:Osteoblasts","HSPG2","ITGB1","T:CH",2.6211861604
"21776","S:Osteoblasts","LAMA4","ITGB1","T:CH",1.4293424194
"21777","S:Osteoblasts","LAMC1","ITGB1","T:CH",2.357792422
"21778","S:Osteoblasts","LGALS3BP","ITGB1","T:CH",2.4816138556
"21779","S:Osteoblasts","MDK","ITGB1","T:CH",2.3778466395
"21780","S:Osteoblasts","NPNT","ITGB1","T:CH",2.4220823175
"21781","S:Osteoblasts","PLAU","ITGB1","T:CH",2.0789623291
"21782","S:Osteoblasts","TGM2","ITGB1","T:CH",2.9676980357
"21783","S:Osteoblasts","THBS1","ITGB1","T:CH",2.4155779182
"21784","S:Osteoblasts","THBS2","ITGB1","T:CH",3.9328374966
"21785","S:Osteoblasts","TIMP2","ITGB1","T:CH",2.7932271357
"21786","S:Osteoblasts","VCAM1","ITGB1","T:CH",2.9055211299
"21787","S:Osteoblasts","VCAN","ITGB1","T:CH",4.2213237821
"21788","S:Osteoblasts","VTN","ITGB1","T:CH",1.77687315
"21789","S:Osteoblasts","A2M","LRP1","T:CH",1.790167211
"21790","S:Osteoblasts","APOE","LRP1","T:CH",0.3968238773
"21791","S:Osteoblasts","APP","LRP1","T:CH",1.4600903456
"21792","S:Osteoblasts","C3","LRP1","T:CH",0.4268782986
"21793","S:Osteoblasts","CALR","LRP1","T:CH",1.1192861277
"21794","S:Osteoblasts","CTGF","LRP1","T:CH",2.3052983693
"21795","S:Osteoblasts","LRPAP1","LRP1","T:CH",1.0858350163
"21796","S:Osteoblasts","MDK","LRP1","T:CH",1.3678380395
"21797","S:Osteoblasts","PLAT","LRP1","T:CH",1.5054471447
"21798","S:Osteoblasts","PLAU","LRP1","T:CH",1.3299537291
"21799","S:Osteoblasts","PSAP","LRP1","T:CH",0.9758571517
"21800","S:Osteoblasts","SERPINE1","LRP1","T:CH",3.6283936337
"21801","S:Osteoblasts","TFPI","LRP1","T:CH",1.1438243695
"21802","S:Osteoblasts","THBS1","LRP1","T:CH",1.6945693182
"21803","S:Osteoblasts","TNFSF12","TNFRSF12A","T:FB",1.673845297
"21804","S:Osteoblasts","TIMP1","CD63","T:FB",1.7175124451
"21805","S:Osteoblasts","TGFB1","TGFBR2","T:FB",1.2190649348
"21806","S:Osteoblasts","TGFB2","TGFBR2","T:FB",1.479695401
"21807","S:Osteoblasts","TGFB3","TGFBR2","T:FB",1.7699707332
"21808","S:Osteoblasts","TGFB1","ACVRL1","T:FB",1.2001997348
"21809","S:Osteoblasts","TGFB3","ACVRL1","T:FB",1.7391055332
"21810","S:Osteoblasts","TGFB1","TGFBR3","T:FB",1.1704984348
"21811","S:Osteoblasts","TGFB2","TGFBR3","T:FB",1.443128901
"21812","S:Osteoblasts","TGFB3","TGFBR3","T:FB",1.6994042332
"21813","S:Osteoblasts","PLTP","ABCA1","T:FB",0.1719673183
"21814","S:Osteoblasts","PLAU","MRC2","T:FB",1.1850798291
"21815","S:Osteoblasts","PDGFA","PDGFRA","T:FB",2.6812129421
"21816","S:Osteoblasts","PDGFC","PDGFRA","T:FB",1.7596148686
"21817","S:Osteoblasts","PDGFD","PDGFRA","T:FB",2.7754594247
"21818","S:Osteoblasts","NGF","NGFRAP1","T:FB",1.7123304363
"21819","S:Osteoblasts","NGF","KIDINS220","T:FB",1.3954948663
"21820","S:Osteoblasts","MFGE8","PDGFRB","T:FB",2.2916072111
"21821","S:Osteoblasts","PDAP1","PDGFRB","T:FB",0.7779798979
"21822","S:Osteoblasts","PDGFA","PDGFRB","T:FB",2.4892187421
"21823","S:Osteoblasts","PDGFC","PDGFRB","T:FB",1.5686206686
"21824","S:Osteoblasts","PDGFD","PDGFRB","T:FB",2.6274652247
"21825","S:Osteoblasts","LTA","TNFRSF1A","T:FB",1.7084191199
"21826","S:Osteoblasts","LTB","TNFRSF1A","T:FB",0.2148672076
"21827","S:Osteoblasts","LTA","LTBR","T:FB",1.1577394199
"21828","S:Osteoblasts","LTB","LTBR","T:FB",0.2021875076
"21829","S:Osteoblasts","LTA","TNFRSF14","T:FB",1.0428279199
"21830","S:Osteoblasts","LAMC1","ITGA7","T:FB",1.364162022
"21831","S:Osteoblasts","LAMB2","RPSA","T:FB",1.6550861299
"21832","S:Osteoblasts","HMGB1","THBD","T:FB",-0.3246329337
"21833","S:Osteoblasts","HLA-B","CANX","T:FB",0.4348839782
"21834","S:Osteoblasts","HLA-A","APLP2","T:FB",0.2682708239
"21835","S:Osteoblasts","HLA-A","ERBB2","T:FB",0.2617324239
"21836","S:Osteoblasts","GPI","AMFR","T:FB",1.1417394662
"21837","S:Osteoblasts","GNAS","PTGIR","T:FB",0.5729911496
"21838","S:Osteoblasts","GAS6","AXL","T:FB",3.5867850412
"21839","S:Osteoblasts","PROS1","AXL","T:FB",1.3890524476
"21840","S:Osteoblasts","FN1","PLAUR","T:FB",3.2231323372
"21841","S:Osteoblasts","PLAU","PLAUR","T:FB",0.5733236291
"21842","S:Osteoblasts","SERPINE1","PLAUR","T:FB",2.7987635337
"21843","S:Osteoblasts","VTN","PLAUR","T:FB",0.66523445
"21844","S:Osteoblasts","FN1","NT5E","T:FB",3.6837207372
"21845","S:Osteoblasts","FN1","SDC2","T:FB",4.5672494372
"21846","S:Osteoblasts","HGF","SDC2","T:FB",1.6262521365
"21847","S:Osteoblasts","HRAS","SDC2","T:FB",1.9144550513
"21848","S:Osteoblasts","LAMA3","SDC2","T:FB",1.9495479212
"21849","S:Osteoblasts","MMP2","SDC2","T:FB",0.8718883343
"21850","S:Osteoblasts","TGFB1","SDC2","T:FB",1.6666611348
"21851","S:Osteoblasts","FGF1","NRP1","T:FB",1.0784844061
"21852","S:Osteoblasts","FGF7","NRP1","T:FB",2.4763406895
"21853","S:Osteoblasts","PGF","NRP1","T:FB",1.4978785094
"21854","S:Osteoblasts","SEMA3C","NRP1","T:FB",1.2692525246
"21855","S:Osteoblasts","SEMA3F","NRP1","T:FB",1.5845056187
"21856","S:Osteoblasts","FGF13","FGFR1","T:FB",2.2902952096
"21857","S:Osteoblasts","FGF14","FGFR1","T:FB",2.0773127592
"21858","S:Osteoblasts","FGF1","FGFR1","T:FB",1.8847585061
"21859","S:Osteoblasts","FGF7","FGFR1","T:FB",3.3226147895
"21860","S:Osteoblasts","F10","F3","T:FB",2.2870998546
"21861","S:Osteoblasts","TFPI","F3","T:FB",2.5512879695
"21862","S:Osteoblasts","EFEMP2","PLSCR4","T:FB",0.9456157169
"21863","S:Osteoblasts","DLL1","NOTCH3","T:FB",1.2722223647
"21864","S:Osteoblasts","JAG1","NOTCH3","T:FB",1.6283882158
"21865","S:Osteoblasts","PSEN1","NOTCH3","T:FB",1.4302391621
"21866","S:Osteoblasts","THBS2","NOTCH3","T:FB",3.0237461966
"21867","S:Osteoblasts","CXCL12","SDC4","T:FB",2.3707484939
"21868","S:Osteoblasts","MDK","SDC4","T:FB",1.6090374395
"21869","S:Osteoblasts","TFPI","SDC4","T:FB",1.6650237695
"21870","S:Osteoblasts","TGM2","SDC4","T:FB",2.0348888357
"21871","S:Osteoblasts","THBS1","SDC4","T:FB",1.5517687182
"21872","S:Osteoblasts","CP","SLC40A1","T:FB",1.662883316
"21873","S:Osteoblasts","COL4A1","CD47","T:FB",2.6128686013
"21874","S:Osteoblasts","COL4A4","CD47","T:FB",1.7460775536
"21875","S:Osteoblasts","THBS1","CD47","T:FB",1.4749572682
"21876","S:Osteoblasts","THBS2","CD47","T:FB",2.8992168466
