source,target,relationship,weight
PTPRZ1,T:Neurons,receptor.cluster,8.625616e-01
PDGFRB,T:SC,receptor.cluster,8.876467e-01
PDGFRB,T:SMC,receptor.cluster,4.262589e-01
PDGFRB,T:CH,receptor.cluster,5.642137e-01
PDGFRB,T:FB,receptor.cluster,4.777138e-01
PDGFRB,T:GMP,receptor.cluster,-2.544020e-01
PDGFRB,T:Astrocyte,receptor.cluster,4.251736e-01
PDGFRB,T:Osteoblasts,receptor.cluster,1.359470e+00
CDH19,T:SC,receptor.cluster,5.474070e-01
CDH19,T:SMC,receptor.cluster,6.139268e-01
CDH19,T:CH,receptor.cluster,8.560064e-03
CDH19,T:FB,receptor.cluster,3.953249e-01
CDH19,T:Neurons,receptor.cluster,3.611131e+00
CDH19,T:Astrocyte,receptor.cluster,2.818686e+00
CDH19,T:Osteoblasts,receptor.cluster,-4.413425e-01
NRXN3,T:Neurons,receptor.cluster,1.841513e+00
NRXN3,T:Astrocyte,receptor.cluster,2.423066e+00
NRXN3,T:Osteoblasts,receptor.cluster,8.579337e-01
PVRL2,T:Mono,receptor.cluster,-2.412973e-01
PVRL2,T:Mø,receptor.cluster,-7.100682e-02
PVRL2,T:SC,receptor.cluster,-7.019490e-02
PVRL2,T:EC,receptor.cluster,1.269899e+00
PVRL2,T:SMC,receptor.cluster,-1.679869e-01
PVRL2,T:CH,receptor.cluster,-3.734401e-01
PVRL2,T:FB,receptor.cluster,-1.677202e-01
PVRL2,T:DC,receptor.cluster,-1.399120e-01
PVRL2,T:GMP,receptor.cluster,-5.423733e-01
PVRL2,T:Neurons,receptor.cluster,-1.084724e-01
PVRL2,T:Osteoblasts,receptor.cluster,5.137466e-01
PVRL3,T:Osteoblasts,receptor.cluster,9.656855e-01
FZD1,T:Osteoblasts,receptor.cluster,1.294727e-01
FZD4,T:EC,receptor.cluster,3.528180e-01
FZD4,T:SMC,receptor.cluster,2.369608e-01
FZD4,T:FB,receptor.cluster,2.199507e-01
GFRA1,T:SMC,receptor.cluster,4.735910e-01
GFRA1,T:FB,receptor.cluster,3.746082e-01
GFRA1,T:Osteoblasts,receptor.cluster,3.385767e-01
PTPRA,T:Mono,receptor.cluster,-3.153267e-01
PTPRA,T:B_Cells,receptor.cluster,-4.055818e-01
PTPRA,T:ProB_CD34+,receptor.cluster,-2.575962e-01
PTPRA,T:Mø,receptor.cluster,-3.423515e-01
PTPRA,T:SC,receptor.cluster,3.059567e-01
PTPRA,T:EC,receptor.cluster,-1.308949e-01
PTPRA,T:T_Cells,receptor.cluster,-8.955822e-02
PTPRA,T:SMC,receptor.cluster,2.175559e-01
PTPRA,T:PreB_CD34-,receptor.cluster,-5.293097e-01
PTPRA,T:CH,receptor.cluster,8.165684e-02
PTPRA,T:NK,receptor.cluster,1.945027e-01
PTPRA,T:FB,receptor.cluster,2.493335e-01
PTPRA,T:DC,receptor.cluster,-3.404335e-01
PTPRA,T:GMP,receptor.cluster,-1.498792e-01
PTPRA,T:Neurons,receptor.cluster,6.405250e-01
PTPRA,T:Astrocyte,receptor.cluster,4.825166e-01
PTPRA,T:Osteoblasts,receptor.cluster,1.841711e-01
PTPRA,T:CMP,receptor.cluster,-1.191057e-01
ROBO1,T:Osteoblasts,receptor.cluster,3.498374e-01
ROBO3,T:SMC,receptor.cluster,2.681249e-01
ROBO3,T:FB,receptor.cluster,4.246489e-01
KIDINS220,T:SMC,receptor.cluster,4.962966e-02
KIDINS220,T:CH,receptor.cluster,2.575894e-02
KIDINS220,T:FB,receptor.cluster,8.952383e-02
KIDINS220,T:GMP,receptor.cluster,5.289757e-01
KIDINS220,T:Osteoblasts,receptor.cluster,1.460939e+00
MAGED1,T:B_Cells,receptor.cluster,-2.220433e-01
MAGED1,T:ProB_CD34+,receptor.cluster,2.007518e-01
MAGED1,T:SC,receptor.cluster,1.616028e-01
MAGED1,T:EC,receptor.cluster,-7.111335e-02
MAGED1,T:SMC,receptor.cluster,1.968920e-01
MAGED1,T:PreB_CD34-,receptor.cluster,4.590314e-02
MAGED1,T:CH,receptor.cluster,3.252460e-01
MAGED1,T:FB,receptor.cluster,1.051598e-01
MAGED1,T:Astrocyte,receptor.cluster,1.314255e+00
MAGED1,T:Osteoblasts,receptor.cluster,7.905178e-02
NGFRAP1,T:Mø,receptor.cluster,-9.132066e-01
NGFRAP1,T:SC,receptor.cluster,5.438322e-01
NGFRAP1,T:EC,receptor.cluster,-1.823503e-01
NGFRAP1,T:SMC,receptor.cluster,4.641186e-01
NGFRAP1,T:CH,receptor.cluster,9.744711e-01
NGFRAP1,T:FB,receptor.cluster,3.733594e-01
NGFRAP1,T:DC,receptor.cluster,-8.168109e-01
NGFRAP1,T:GMP,receptor.cluster,-5.136644e-01
NGFRAP1,T:Neurons,receptor.cluster,8.863854e-01
NGFRAP1,T:Astrocyte,receptor.cluster,8.458533e-01
NGFRAP1,T:Osteoblasts,receptor.cluster,6.352430e-01
NGFRAP1,T:CMP,receptor.cluster,-4.247445e-01
PTPRF,T:Neurons,receptor.cluster,8.525003e-01
PTPRF,T:Astrocyte,receptor.cluster,1.004540e+00
NRXN1,T:Neurons,receptor.cluster,2.583668e+00
NRXN1,T:Astrocyte,receptor.cluster,1.793010e+00
NTRK2,T:SC,receptor.cluster,8.212025e-01
NTRK2,T:SMC,receptor.cluster,8.837421e-01
NTRK2,T:CH,receptor.cluster,1.664579e-01
NTRK2,T:FB,receptor.cluster,8.828678e-01
NTRK2,T:Neurons,receptor.cluster,1.023215e+00
NTRK2,T:Astrocyte,receptor.cluster,1.927103e+00
NTRK2,T:Osteoblasts,receptor.cluster,3.183187e-01
NTRK3,T:SC,receptor.cluster,3.926373e-01
NTRK3,T:CH,receptor.cluster,4.054354e-01
NTRK3,T:Osteoblasts,receptor.cluster,2.890069e-01
OSMR,T:SC,receptor.cluster,2.415162e-01
OSMR,T:EC,receptor.cluster,1.339208e-01
OSMR,T:SMC,receptor.cluster,3.866808e-01
OSMR,T:FB,receptor.cluster,3.276115e-01
OSMR,T:Astrocyte,receptor.cluster,1.845839e+00
OSMR,T:Osteoblasts,receptor.cluster,1.182257e-01
SIRPA,T:Mono,receptor.cluster,5.307506e-01
SIRPA,T:Mø,receptor.cluster,6.069470e-01
SIRPA,T:EC,receptor.cluster,8.484750e-02
SIRPA,T:SMC,receptor.cluster,-1.104069e-02
SIRPA,T:FB,receptor.cluster,7.706664e-02
SIRPA,T:DC,receptor.cluster,3.506046e-01
PDGFRA,T:SC,receptor.cluster,1.589567e-01
PDGFRA,T:SMC,receptor.cluster,7.590500e-01
PDGFRA,T:CH,receptor.cluster,1.729266e-01
PDGFRA,T:FB,receptor.cluster,6.567080e-01
PDGFRA,T:Osteoblasts,receptor.cluster,1.073344e+00
FLT1,T:EC,receptor.cluster,1.629228e+00
NRP2,T:Mø,receptor.cluster,1.955586e-01
NRP2,T:EC,receptor.cluster,3.113457e-01
NRP2,T:PreB_CD34-,receptor.cluster,1.304518e-02
NRP2,T:DC,receptor.cluster,1.330426e-01
NRP2,T:Neurons,receptor.cluster,9.454556e-01
NRP2,T:Osteoblasts,receptor.cluster,1.116031e-01
MRC2,T:SMC,receptor.cluster,5.306853e-01
MRC2,T:CH,receptor.cluster,2.325923e-01
MRC2,T:FB,receptor.cluster,5.762115e-01
PROCR,T:SC,receptor.cluster,5.332352e-01
PROCR,T:EC,receptor.cluster,2.030735e-01
PROCR,T:SMC,receptor.cluster,3.074996e-01
PROCR,T:FB,receptor.cluster,4.905237e-01
PROCR,T:Osteoblasts,receptor.cluster,1.575072e+00
PROCR,T:CMP,receptor.cluster,7.896908e-01
TMEM222,T:Mono,receptor.cluster,-6.697985e-02
TMEM222,T:Mø,receptor.cluster,-6.002894e-02
TMEM222,T:SC,receptor.cluster,3.747815e-02
TMEM222,T:EC,receptor.cluster,-4.152774e-02
TMEM222,T:SMC,receptor.cluster,8.816896e-02
TMEM222,T:CH,receptor.cluster,1.194296e-01
TMEM222,T:FB,receptor.cluster,7.659108e-02
TMEM222,T:CMP,receptor.cluster,1.630663e-01
JMJD6,T:Mono,receptor.cluster,9.649742e-02
JMJD6,T:B_Cells,receptor.cluster,-2.556714e-01
JMJD6,T:Mø,receptor.cluster,-3.218767e-02
JMJD6,T:SC,receptor.cluster,9.098303e-02
JMJD6,T:EC,receptor.cluster,-6.175897e-02
JMJD6,T:T_Cells,receptor.cluster,2.388462e-01
JMJD6,T:SMC,receptor.cluster,-3.982242e-02
JMJD6,T:PreB_CD34-,receptor.cluster,-1.966861e-01
JMJD6,T:CH,receptor.cluster,-4.258715e-02
JMJD6,T:NK,receptor.cluster,1.908757e-01
JMJD6,T:FB,receptor.cluster,4.320258e-02
JMJD6,T:DC,receptor.cluster,-1.175666e-01
JMJD6,T:Osteoblasts,receptor.cluster,-1.475657e-01
PTH2R,T:Osteoblasts,receptor.cluster,2.671036e-01
PLXNB2,T:Mono,receptor.cluster,8.726574e-02
PLXNB2,T:Mø,receptor.cluster,2.390123e-01
PLXNB2,T:CH,receptor.cluster,1.056388e-01
PLXNB2,T:DC,receptor.cluster,4.773329e-02
PLXNB2,T:Osteoblasts,receptor.cluster,3.243782e-01
CMKLR1,T:Mø,receptor.cluster,2.342035e-01
CMKLR1,T:CH,receptor.cluster,1.554989e-01
CMKLR1,T:DC,receptor.cluster,2.450546e-01
NEO1,T:Osteoblasts,receptor.cluster,8.540785e-01
CNTNAP1,T:Osteoblasts,receptor.cluster,4.275081e-01
ESAM,T:SC,receptor.cluster,7.139718e-01
ESAM,T:EC,receptor.cluster,1.553874e+00
ESAM,T:SMC,receptor.cluster,-3.639585e-01
ESAM,T:CH,receptor.cluster,-1.432452e-01
ESAM,T:FB,receptor.cluster,-3.763527e-01
ESAM,T:Osteoblasts,receptor.cluster,2.481640e-01
PLXND1,T:Mono,receptor.cluster,6.485072e-02
PLXND1,T:Mø,receptor.cluster,5.763622e-01
PLXND1,T:EC,receptor.cluster,5.301511e-01
PLXND1,T:DC,receptor.cluster,4.083366e-01
PLXND1,T:Astrocyte,receptor.cluster,1.077356e+00
PLXND1,T:Osteoblasts,receptor.cluster,1.697143e-01
PLXND1,T:CMP,receptor.cluster,-5.201884e-02
PLXNA3,T:Astrocyte,receptor.cluster,1.369814e+00
PLXNA3,T:Osteoblasts,receptor.cluster,1.287164e-01
DCBLD2,T:FB,receptor.cluster,2.247541e-01
CD72,T:Mono,receptor.cluster,2.720406e-01
CD72,T:Mø,receptor.cluster,3.505966e-01
CD72,T:DC,receptor.cluster,3.317795e-01
PLXNB1,T:Osteoblasts,receptor.cluster,8.445750e-01
PLXNA2,T:EC,receptor.cluster,3.792975e-01
PLXNA2,T:Osteoblasts,receptor.cluster,9.146840e-01
ACVRL1,T:SC,receptor.cluster,7.240194e-02
ACVRL1,T:EC,receptor.cluster,6.309061e-01
ACVRL1,T:SMC,receptor.cluster,3.205984e-01
ACVRL1,T:FB,receptor.cluster,2.601110e-01
ACVRL1,T:GMP,receptor.cluster,-7.749704e-02
CD109,T:Osteoblasts,receptor.cluster,4.103185e-01
TGFBR1,T:Mono,receptor.cluster,7.476878e-02
TGFBR1,T:Mø,receptor.cluster,2.374718e-01
TGFBR1,T:DC,receptor.cluster,1.354076e-01
TGFBR2,T:Mono,receptor.cluster,-7.032605e-01
TGFBR2,T:Mø,receptor.cluster,-4.648742e-01
TGFBR2,T:SC,receptor.cluster,-1.184647e-01
TGFBR2,T:EC,receptor.cluster,1.258770e+00
TGFBR2,T:SMC,receptor.cluster,1.567877e-01
TGFBR2,T:PreB_CD34-,receptor.cluster,-8.969380e-01
TGFBR2,T:CH,receptor.cluster,-5.358620e-01
TGFBR2,T:NK,receptor.cluster,-5.325604e-01
TGFBR2,T:FB,receptor.cluster,2.759762e-01
TGFBR2,T:DC,receptor.cluster,-3.341428e-01
TGFBR2,T:GMP,receptor.cluster,-7.087970e-01
TGFBR2,T:Neurons,receptor.cluster,3.986532e-01
TGFBR2,T:Astrocyte,receptor.cluster,3.472926e-01
TGFBR2,T:Osteoblasts,receptor.cluster,-3.246867e-01
CD63,T:Mono,receptor.cluster,-1.979603e-01
CD63,T:B_Cells,receptor.cluster,-2.284419e+00
CD63,T:ProB_CD34+,receptor.cluster,-1.789147e+00
CD63,T:Mø,receptor.cluster,6.362855e-01
CD63,T:SC,receptor.cluster,3.101024e-01
CD63,T:EC,receptor.cluster,-6.046927e-01
CD63,T:T_Cells,receptor.cluster,-2.221112e+00
CD63,T:SMC,receptor.cluster,7.352163e-01
CD63,T:PreB_CD34-,receptor.cluster,-1.871714e+00
CD63,T:CH,receptor.cluster,4.211584e-01
CD63,T:NK,receptor.cluster,-9.467186e-01
CD63,T:FB,receptor.cluster,6.327979e-01
CD63,T:DC,receptor.cluster,5.311913e-01
CD63,T:GMP,receptor.cluster,-1.584824e+00
CD63,T:Neurons,receptor.cluster,-3.956086e-01
CD63,T:Astrocyte,receptor.cluster,1.714840e-02
CD63,T:Osteoblasts,receptor.cluster,4.500560e-01
CD63,T:CMP,receptor.cluster,9.446005e-01
TNFRSF10A,T:EC,receptor.cluster,2.989912e-01
TNFRSF10B,T:Mono,receptor.cluster,4.432768e-02
TNFRSF10B,T:EC,receptor.cluster,2.253008e-01
TNFRSF10B,T:DC,receptor.cluster,4.660927e-02
TNFRSF10D,T:EC,receptor.cluster,2.921951e-01
TNFRSF12A,T:Mø,receptor.cluster,-8.399077e-01
TNFRSF12A,T:SC,receptor.cluster,7.233461e-01
TNFRSF12A,T:SMC,receptor.cluster,8.075145e-01
TNFRSF12A,T:CH,receptor.cluster,6.037063e-01
TNFRSF12A,T:FB,receptor.cluster,7.402128e-01
TNFRSF12A,T:Neurons,receptor.cluster,4.240227e-01
TNFRSF12A,T:Astrocyte,receptor.cluster,6.589608e-01
TNFRSF12A,T:Osteoblasts,receptor.cluster,2.120627e+00
TNFRSF25,T:T_Cells,receptor.cluster,5.649738e-01
TNFRSF13B,T:B_Cells,receptor.cluster,1.179768e+00
TNFRSF13B,T:PreB_CD34-,receptor.cluster,1.148664e-01
TNFRSF13C,T:B_Cells,receptor.cluster,1.347880e+00
TNFRSF13C,T:ProB_CD34+,receptor.cluster,1.560830e+00
TNFRSF13C,T:PreB_CD34-,receptor.cluster,-7.412057e-02
TNFRSF13C,T:GMP,receptor.cluster,2.286172e-01
TNFRSF17,T:B_Cells,receptor.cluster,6.553887e-01
TNFRSF17,T:ProB_CD34+,receptor.cluster,5.872500e-01
TNFRSF17,T:PreB_CD34-,receptor.cluster,6.629283e-01
TNFRSF17,T:GMP,receptor.cluster,3.039548e-01
LYVE1,T:Mono,receptor.cluster,8.780697e-01
LYVE1,T:Mø,receptor.cluster,2.457508e+00
LYVE1,T:DC,receptor.cluster,2.046229e+00
S:Mono,A2M,cluster.ligand,-1.2324573863
S:ProB_CD34+,A2M,cluster.ligand,-1.4492142934
S:Mø,A2M,cluster.ligand,-0.4413552051
S:SC,A2M,cluster.ligand,1.0102215825
S:EC,A2M,cluster.ligand,0.8567790864
S:SMC,A2M,cluster.ligand,0.0088352273
S:CH,A2M,cluster.ligand,0.1807436787
S:FB,A2M,cluster.ligand,0.0222164216
S:DC,A2M,cluster.ligand,-0.5360729683
S:Neurons,A2M,cluster.ligand,-0.3541698208
S:Astrocyte,A2M,cluster.ligand,0.4620006414
S:Osteoblasts,A2M,cluster.ligand,0.5580818110
S:Mono,ADAM10,cluster.ligand,0.1658445363
S:Mø,ADAM10,cluster.ligand,0.0381377730
S:EC,ADAM10,cluster.ligand,0.2639162520
S:T_Cells,ADAM10,cluster.ligand,0.1206703935
S:SMC,ADAM10,cluster.ligand,-0.1057126463
S:NK,ADAM10,cluster.ligand,0.3486855991
S:DC,ADAM10,cluster.ligand,0.0587727566
S:Neurons,ADAM10,cluster.ligand,0.4214126175
S:GMP,ADAM12,cluster.ligand,0.4389686522
S:Mono,ADAM15,cluster.ligand,-0.3508965624
S:Mø,ADAM15,cluster.ligand,-0.4341376122
S:EC,ADAM15,cluster.ligand,1.8684187339
S:SMC,ADAM15,cluster.ligand,-0.4874323460
S:CH,ADAM15,cluster.ligand,-0.5915232347
S:FB,ADAM15,cluster.ligand,-0.4412908487
S:DC,ADAM15,cluster.ligand,-0.2306399035
S:Neurons,ADAM15,cluster.ligand,0.0060101384
S:Osteoblasts,ADAM15,cluster.ligand,-0.6092895618
S:Mono,ADAM17,cluster.ligand,0.1725961710
S:B_Cells,ADAM17,cluster.ligand,-0.2140751409
S:Mø,ADAM17,cluster.ligand,-0.0370528528
S:SC,ADAM17,cluster.ligand,0.0096123896
S:EC,ADAM17,cluster.ligand,0.0002813791
S:SMC,ADAM17,cluster.ligand,0.1566354047
S:CH,ADAM17,cluster.ligand,-0.1025762957
S:FB,ADAM17,cluster.ligand,0.2473986147
S:DC,ADAM17,cluster.ligand,-0.1037261519
S:Neurons,ADAM17,cluster.ligand,0.5723097950
S:Osteoblasts,ADAM17,cluster.ligand,0.2046373755
S:Neurons,ADAM23,cluster.ligand,0.7416137559
S:Astrocyte,ADAM23,cluster.ligand,1.4494781521
S:Mono,ADAM28,cluster.ligand,0.7428897237
S:B_Cells,ADAM28,cluster.ligand,0.6222565817
S:ProB_CD34+,ADAM28,cluster.ligand,0.4146329806
S:Mø,ADAM28,cluster.ligand,0.5409800443
S:DC,ADAM28,cluster.ligand,0.5254579316
S:Mono,ADAM9,cluster.ligand,0.4151291166
S:Mø,ADAM9,cluster.ligand,0.5459038934
S:SC,ADAM9,cluster.ligand,0.1740724633
S:SMC,ADAM9,cluster.ligand,0.1495117445
S:CH,ADAM9,cluster.ligand,0.0910269119
S:FB,ADAM9,cluster.ligand,0.1031313929
S:DC,ADAM9,cluster.ligand,0.3580804567
S:Osteoblasts,ADAM9,cluster.ligand,-0.0181428350
S:Mono,ADM,cluster.ligand,0.3156896390
S:B_Cells,ADM,cluster.ligand,-0.2515906321
S:Mø,ADM,cluster.ligand,0.0070448571
S:SMC,ADM,cluster.ligand,0.5499158656
S:FB,ADM,cluster.ligand,0.7350647259
S:DC,ADM,cluster.ligand,0.0028845591
S:GMP,ADM,cluster.ligand,0.0318225195
S:Osteoblasts,ADM,cluster.ligand,-0.1974201892
S:SC,AGT,cluster.ligand,1.0429034157
S:SMC,AGT,cluster.ligand,0.5178183206
S:CH,AGT,cluster.ligand,1.0086794695
S:FB,AGT,cluster.ligand,0.0957775392
S:Osteoblasts,AGT,cluster.ligand,-0.2381017547
S:SC,ANGPT1,cluster.ligand,0.2365732870
S:SMC,ANGPT1,cluster.ligand,0.4113833212
S:CH,ANGPT1,cluster.ligand,0.3007526063
S:FB,ANGPT1,cluster.ligand,0.2308487928
S:Osteoblasts,ANGPT1,cluster.ligand,0.4217115875
S:SC,ANGPT2,cluster.ligand,0.6764158001
S:SMC,ANGPT2,cluster.ligand,0.0663088493
S:CH,ANGPT2,cluster.ligand,-0.0214200882
S:Osteoblasts,ANGPT2,cluster.ligand,1.1583827710
S:SC,ANGPTL1,cluster.ligand,0.5887773262
S:SMC,ANGPTL1,cluster.ligand,0.4305900940
S:CH,ANGPTL1,cluster.ligand,0.1645527919
S:FB,ANGPTL1,cluster.ligand,0.4901407665
S:Neurons,ANGPTL1,cluster.ligand,0.5784143176
S:Astrocyte,ANGPTL1,cluster.ligand,0.6998189155
S:Osteoblasts,ANGPTL1,cluster.ligand,0.1290238965
S:SC,ANGPTL2,cluster.ligand,0.0805026871
S:SMC,ANGPTL2,cluster.ligand,0.5744365362
S:CH,ANGPTL2,cluster.ligand,0.1486342895
S:FB,ANGPTL2,cluster.ligand,0.4033367730
S:Osteoblasts,ANGPTL2,cluster.ligand,0.0304565401
S:SC,ANGPTL4,cluster.ligand,1.1083341566
S:EC,ANGPTL4,cluster.ligand,-0.8194112448
S:SMC,ANGPTL4,cluster.ligand,0.6136487881
S:CH,ANGPTL4,cluster.ligand,-0.0204334226
S:FB,ANGPTL4,cluster.ligand,0.2292068413
S:Neurons,ANGPTL4,cluster.ligand,3.0132516626
S:Astrocyte,ANGPTL4,cluster.ligand,4.0715458446
S:Osteoblasts,ANGPTL4,cluster.ligand,0.3697393483
S:Mono,ANXA1,cluster.ligand,0.3047186767
S:ProB_CD34+,ANXA1,cluster.ligand,-2.1875006015
S:Mø,ANXA1,cluster.ligand,0.2426667115
S:SC,ANXA1,cluster.ligand,-0.1586571404
S:EC,ANXA1,cluster.ligand,-0.9496353752
S:T_Cells,ANXA1,cluster.ligand,0.1738381557
S:SMC,ANXA1,cluster.ligand,0.4716634746
S:PreB_CD34-,ANXA1,cluster.ligand,-2.6032632658
S:CH,ANXA1,cluster.ligand,0.4995564614
S:NK,ANXA1,cluster.ligand,0.2985158203
S:FB,ANXA1,cluster.ligand,0.4761129648
S:DC,ANXA1,cluster.ligand,0.3462372540
S:GMP,ANXA1,cluster.ligand,-2.0293956862
S:Neurons,ANXA1,cluster.ligand,1.2059780424
S:Astrocyte,ANXA1,cluster.ligand,0.8513730256
S:Osteoblasts,ANXA1,cluster.ligand,0.2260491742
S:CMP,ANXA1,cluster.ligand,0.6178820270
S:Mono,APOD,cluster.ligand,-4.4703692104
S:B_Cells,APOD,cluster.ligand,-4.7826009771
S:ProB_CD34+,APOD,cluster.ligand,-4.6528178530
S:Mø,APOD,cluster.ligand,-4.3562960641
S:SC,APOD,cluster.ligand,0.9340826883
S:EC,APOD,cluster.ligand,-4.0584062067
S:T_Cells,APOD,cluster.ligand,-3.6743799246
S:SMC,APOD,cluster.ligand,2.2878549039
S:PreB_CD34-,APOD,cluster.ligand,-4.7490362840
S:CH,APOD,cluster.ligand,-0.0377067139
S:NK,APOD,cluster.ligand,-3.4739970453
S:FB,APOD,cluster.ligand,2.0430705063
S:DC,APOD,cluster.ligand,-4.0815435437
S:Neurons,APOD,cluster.ligand,-2.9576107650
S:Astrocyte,APOD,cluster.ligand,-2.5669381100
S:Osteoblasts,APOD,cluster.ligand,-3.7126310115
S:CMP,APOD,cluster.ligand,-5.0600732601
S:Mono,APOE,cluster.ligand,-0.5150331104
S:B_Cells,APOE,cluster.ligand,-3.0187292555
S:ProB_CD34+,APOE,cluster.ligand,-2.1553312270
S:Mø,APOE,cluster.ligand,1.9462661997
S:SC,APOE,cluster.ligand,0.9828051815
S:EC,APOE,cluster.ligand,-2.9359655725
S:SMC,APOE,cluster.ligand,1.0088320641
S:CH,APOE,cluster.ligand,-1.1374642384
S:FB,APOE,cluster.ligand,0.2458933761
S:DC,APOE,cluster.ligand,0.4186799857
S:Osteoblasts,APOE,cluster.ligand,-0.9072615227
S:CMP,APOE,cluster.ligand,-2.0849459234
S:Mono,APP,cluster.ligand,-1.1103975582
S:ProB_CD34+,APP,cluster.ligand,-0.9145415407
S:Mø,APP,cluster.ligand,-1.1512783377
S:SC,APP,cluster.ligand,0.2324856171
S:EC,APP,cluster.ligand,0.8026289336
S:SMC,APP,cluster.ligand,0.5272467441
S:PreB_CD34-,APP,cluster.ligand,-1.0255728154
S:CH,APP,cluster.ligand,0.2253767611
S:FB,APP,cluster.ligand,0.4962862560
S:DC,APP,cluster.ligand,-1.0479336137
S:GMP,APP,cluster.ligand,-1.0471444352
S:Neurons,APP,cluster.ligand,1.3360025622
S:Astrocyte,APP,cluster.ligand,1.8374842651
S:Osteoblasts,APP,cluster.ligand,0.1780049456
S:Mono,AREG,cluster.ligand,2.0124919430
S:B_Cells,AREG,cluster.ligand,-0.1795636277
S:ProB_CD34+,AREG,cluster.ligand,0.3528915708
S:T_Cells,AREG,cluster.ligand,0.5309978856
S:PreB_CD34-,AREG,cluster.ligand,-0.8394220118
S:NK,AREG,cluster.ligand,2.9042005090
S:DC,AREG,cluster.ligand,0.9991427284
S:GMP,AREG,cluster.ligand,2.3001562649
S:CMP,AREG,cluster.ligand,3.4893159943
S:Mono,ARF1,cluster.ligand,-0.2581832794
S:B_Cells,ARF1,cluster.ligand,-0.8324811252
S:ProB_CD34+,ARF1,cluster.ligand,-0.9751680348
S:Mø,ARF1,cluster.ligand,-0.2801561949
S:SC,ARF1,cluster.ligand,0.1669142235
S:EC,ARF1,cluster.ligand,0.1403076354
S:T_Cells,ARF1,cluster.ligand,-0.2439395262
S:SMC,ARF1,cluster.ligand,0.1682760205
S:PreB_CD34-,ARF1,cluster.ligand,-0.9031117478
S:CH,ARF1,cluster.ligand,0.3369490311
S:NK,ARF1,cluster.ligand,0.1090140614
S:FB,ARF1,cluster.ligand,0.1388881253
S:DC,ARF1,cluster.ligand,-0.3767052628
S:GMP,ARF1,cluster.ligand,-0.4444422751
S:Neurons,ARF1,cluster.ligand,0.3142982408
S:Astrocyte,ARF1,cluster.ligand,1.3434005280
S:Osteoblasts,ARF1,cluster.ligand,0.1172522786
S:CMP,ARF1,cluster.ligand,0.2330236074
S:GMP,ASIP,cluster.ligand,0.3843182922
S:Neurons,AZGP1,cluster.ligand,1.4618186607
S:Astrocyte,AZGP1,cluster.ligand,1.0685127216
S:Mono,B2M,cluster.ligand,0.2848372584
S:B_Cells,B2M,cluster.ligand,-0.0705306200
S:ProB_CD34+,B2M,cluster.ligand,-0.1425784348
S:Mø,B2M,cluster.ligand,0.3543186478
S:SC,B2M,cluster.ligand,-1.2411221748
S:EC,B2M,cluster.ligand,0.8391104574
S:T_Cells,B2M,cluster.ligand,1.1797993571
S:SMC,B2M,cluster.ligand,-1.1867594737
S:PreB_CD34-,B2M,cluster.ligand,-0.6536272970
S:CH,B2M,cluster.ligand,-1.2068914477
S:NK,B2M,cluster.ligand,1.1733682941
S:FB,B2M,cluster.ligand,-1.1222782816
S:DC,B2M,cluster.ligand,0.3342031671
S:GMP,B2M,cluster.ligand,-0.2368781851
S:Neurons,B2M,cluster.ligand,-0.4059913914
S:Astrocyte,B2M,cluster.ligand,-0.8362178638
S:Osteoblasts,B2M,cluster.ligand,-0.7609038470
S:CMP,B2M,cluster.ligand,0.1017877161
S:Mono,BGN,cluster.ligand,-2.5864960261
S:B_Cells,BGN,cluster.ligand,-2.7684445450
S:Mø,BGN,cluster.ligand,-2.4992085926
S:SC,BGN,cluster.ligand,0.2823889965
S:EC,BGN,cluster.ligand,-2.2970064971
S:SMC,BGN,cluster.ligand,0.5221290782
S:CH,BGN,cluster.ligand,2.7769819185
S:FB,BGN,cluster.ligand,-0.2097298872
S:DC,BGN,cluster.ligand,-2.2752355516
S:Osteoblasts,BGN,cluster.ligand,1.0776400431
S:Osteoblasts,BMP2,cluster.ligand,0.5026322974
S:SMC,BMP4,cluster.ligand,0.2141463297
S:CH,BMP4,cluster.ligand,0.1622705477
S:FB,BMP4,cluster.ligand,0.1922974071
S:Mono,BST1,cluster.ligand,0.0876107225
S:SC,BST1,cluster.ligand,0.1323461746
S:SMC,BST1,cluster.ligand,0.3239364164
S:FB,BST1,cluster.ligand,0.4744720317
S:CMP,BST1,cluster.ligand,0.4102415342
S:PreB_CD34-,BTLA,cluster.ligand,0.1292937554
S:Mono,C1QA,cluster.ligand,1.6831830595
S:B_Cells,C1QA,cluster.ligand,-3.0270901726
S:ProB_CD34+,C1QA,cluster.ligand,-2.4504871685
S:Mø,C1QA,cluster.ligand,3.9467248075
S:SC,C1QA,cluster.ligand,-2.8847631530
S:EC,C1QA,cluster.ligand,-3.0420154696
S:SMC,C1QA,cluster.ligand,-3.0066637289
S:PreB_CD34-,C1QA,cluster.ligand,-1.3528278902
S:CH,C1QA,cluster.ligand,-2.6125959097
S:DC,C1QA,cluster.ligand,2.8994116682
S:GMP,C1QA,cluster.ligand,-2.6769689694
S:Osteoblasts,C1QA,cluster.ligand,-2.5216361341
S:CMP,C1QA,cluster.ligand,-2.1331317961
S:Mono,C1QB,cluster.ligand,1.7196797926
S:B_Cells,C1QB,cluster.ligand,-2.9329932738
S:ProB_CD34+,C1QB,cluster.ligand,-2.6851015046
